type	name
molecular_function	nucleic acid metabolic process
molecular_function	aspartate-tRNA ligase activity
molecular_function	nucleobase-containing small molecule catabolic process
molecular_function	pyrroline-5-carboxylate reductase activity
molecular_function	adenosine deaminase activity
molecular_function	passive transmembrane transporter activity
molecular_function	spermidine transmembrane transporter activity
molecular_function	transaminase activity
molecular_function	organic acid metabolic process
molecular_function	ACP phosphopantetheine attachment site binding
molecular_function	secondary active sulfate transmembrane transporter activity
molecular_function	tRNA-specific adenosine deaminase activity
molecular_function	oxidoreductase activity, acting on the CH-NH group of donors, quinone or similar compound as acceptor
molecular_function	polyol transmembrane transporter activity
molecular_function	trehalase activity
molecular_function	3'-5' DNA helicase activity
molecular_function	dimethyl sulfoxide reductase activity
molecular_function	nucleotidyltransferase activity
molecular_function	gluconolactonase activity
molecular_function	D-lactate dehydrogenase activity
molecular_function	cytidine deamination
molecular_function	citrate (Si)-synthase activity
molecular_function	single-stranded DNA helicase activity
molecular_function	protein transmembrane transport
molecular_function	nucleobase-containing compound kinase activity
molecular_function	nucleobase transmembrane transporter activity
molecular_function	carboxylic ester hydrolase activity
molecular_function	ribose-5-phosphate isomerase activity
molecular_function	alkylated DNA binding
molecular_function	phosphoenolpyruvate carboxylase activity
molecular_function	inorganic molecular entity transmembrane transporter activity
molecular_function	thymidine kinase activity
molecular_function	intracellular signal transduction
molecular_function	tRNA (uracil-2'-O-)-methyltransferase activity
molecular_function	nucleoside phosphate metabolic process
molecular_function	nucleoside triphosphate biosynthetic process
molecular_function	succinyl-diaminopimelate desuccinylase activity
molecular_function	RNA metabolic process
molecular_function	nucleic acid binding
molecular_function	voltage-gated cation channel activity
molecular_function	DNA primase activity
molecular_function	molybdopterin molybdotransferase activity
molecular_function	peptide biosynthetic process
molecular_function	carbohydrate transport
molecular_function	arylsulfatase activity
molecular_function	protein-glutaryllysine deglutarylase activity
molecular_function	purine nucleoside triphosphate metabolic process
molecular_function	regulation of RNA metabolic process
molecular_function	solute:cation symporter activity
molecular_function	carboxylic acid metabolic process
molecular_function	hydrolase activity, hydrolyzing N-glycosyl compounds
molecular_function	serine O-acetyltransferase activity
molecular_function	protein dephosphorylation
molecular_function	ATP phosphoribosyltransferase activity
molecular_function	transport
molecular_function	ammonia-lyase activity
molecular_function	carbohydrate:proton symporter activity
molecular_function	phosphoric ester hydrolase activity
molecular_function	nucleic acid phosphodiester bond hydrolysis
molecular_function	tRNA processing
molecular_function	regulation of macromolecule metabolic process
molecular_function	glyoxylate reductase (NADP+) activity
molecular_function	regulation of transferase activity
molecular_function	water-soluble vitamin metabolic process
molecular_function	sulfur carrier activity
molecular_function	ribonucleoside catabolic process
molecular_function	protein alkylation
molecular_function	inorganic cation transmembrane transporter activity
molecular_function	nonribosomal peptide biosynthetic process
molecular_function	NADPHX epimerase activity
molecular_function	damaged DNA binding
molecular_function	(1,4)-alpha-D-glucan 1-alpha-D-glucosylmutase activity
molecular_function	cellular modified amino acid metabolic process
molecular_function	CDP-diacylglycerol-serine O-phosphatidyltransferase activity
molecular_function	cystathionine beta-lyase activity
molecular_function	selenotransferase activity
molecular_function	6-deoxy-6-sulfofructose-1-phosphate aldolase activity
molecular_function	inositol monophosphate 1-phosphatase activity
molecular_function	tRNA (guanine(37)-N(1))-methyltransferase activity
molecular_function	aminoacyl-tRNA hydrolase activity
molecular_function	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity
molecular_function	tryptophan biosynthetic process
molecular_function	1-pyrroline-5-carboxylate dehydrogenase activity
molecular_function	ribonucleoside triphosphate metabolic process
molecular_function	endodeoxyribonuclease activity
molecular_function	glucose-6-phosphate isomerase activity
molecular_function	racemase and epimerase activity
molecular_function	rRNA modification
molecular_function	O-succinyltransferase activity
molecular_function	heme binding
molecular_function	DNA demethylation
molecular_function	alditol:NADP+ 1-oxidoreductase activity
molecular_function	cellular protein metabolic process
molecular_function	translation regulator activity
molecular_function	quaternary ammonium group binding
molecular_function	molecular adaptor activity
molecular_function	translational initiation
molecular_function	5S rRNA binding
molecular_function	organic acid transmembrane transport
molecular_function	imidazolonepropionase activity
molecular_function	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor
molecular_function	organic hydroxy compound metabolic process
molecular_function	oxo-acid-lyase activity
molecular_function	3-phosphoshikimate 1-carboxyvinyltransferase activity
molecular_function	glycosyl compound metabolic process
molecular_function	alcohol dehydrogenase (NADP+) activity
molecular_function	serine binding
molecular_function	exopolyphosphatase activity
molecular_function	calcium ion binding
molecular_function	2-oxoglutarate-dependent dioxygenase activity
molecular_function	triphosphoric monoester hydrolase activity
molecular_function	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity
molecular_function	hydroxypyruvate reductase activity
molecular_function	glutamate dehydrogenase (NAD+) activity
molecular_function	cobalt ion transport
molecular_function	acidic amino acid transport
molecular_function	acidic amino acid transmembrane transporter activity
molecular_function	peptidoglycan muralytic activity
molecular_function	flavin adenine dinucleotide binding
molecular_function	DNA replication origin binding
molecular_function	heterocycle catabolic process
molecular_function	transition metal ion binding
molecular_function	valine-pyruvate transaminase activity
molecular_function	proton transmembrane transport
molecular_function	organic substance biosynthetic process
molecular_function	lipopolysaccharide heptosyltransferase activity
molecular_function	rRNA (guanosine-2'-O-)-methyltransferase activity
molecular_function	phosphopantetheine binding
molecular_function	threonine efflux transmembrane transporter activity
molecular_function	short-chain carboxylesterase activity
molecular_function	nucleobase-containing compound metabolic process
molecular_function	phosphotransferase activity, alcohol group as acceptor
molecular_function	N-acetylglucosamine-6-phosphate deacetylase activity
molecular_function	cellular macromolecule biosynthetic process
molecular_function	amylase activity
molecular_function	dipeptide transport
molecular_function	C-acyltransferase activity
molecular_function	cation channel activity
molecular_function	rRNA methylation
molecular_function	organic cyclic compound metabolic process
molecular_function	uronic acid transmembrane transport
molecular_function	N6-isopentenyladenosine methylthiotransferase activity
molecular_function	nuclease activity
molecular_function	carbohydrate binding
molecular_function	exonuclease activity
molecular_function	structural molecule activity
molecular_function	polyprenyltransferase activity
molecular_function	nitrite reductase [NAD(P)H] activity
molecular_function	hydroxymethylbilane synthase activity
molecular_function	3-dehydroquinate dehydratase activity
molecular_function	transferase activity, transferring phosphorus-containing groups
molecular_function	oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor
molecular_function	phosphatidate cytidylyltransferase activity
molecular_function	oxidative demethylation
molecular_function	L-lysine transmembrane transport
molecular_function	UDP-N-acetylmuramate dehydrogenase activity
molecular_function	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
molecular_function	ether hydrolase activity
molecular_function	macromolecule transmembrane transporter activity
molecular_function	ATP-dependent activity, acting on DNA
molecular_function	organophosphate metabolic process
molecular_function	oxidoreductase activity, acting on hydrogen as donor
molecular_function	ion binding
molecular_function	uronic acid transmembrane transporter activity
molecular_function	double-stranded DNA endodeoxyribonuclease activity
molecular_function	vitamin transmembrane transporter activity
molecular_function	copper ion transmembrane transporter activity
molecular_function	inorganic anion transmembrane transporter activity
molecular_function	nucleoside monophosphate phosphorylation
molecular_function	succinate-CoA ligase activity
molecular_function	response to reactive oxygen species
molecular_function	cytosine deaminase activity
molecular_function	DNA-N1-methyladenine dioxygenase activity
molecular_function	riboflavin synthase activity
molecular_function	macromolecule deacylation
molecular_function	rRNA (guanine-N7)-methylation
molecular_function	L-seryl-tRNASec selenium transferase activity
molecular_function	oxidoreductase activity, acting on diphenols and related substances as donors
molecular_function	oxidoreductase activity, acting on the CH-OH group of donors, cytochrome as acceptor
molecular_function	transcription regulatory region nucleic acid binding
molecular_function	bacteriocin transport
molecular_function	ATP-dependent activity, acting on RNA
molecular_function	transketolase or transaldolase activity
molecular_function	RNA polymerase activity
molecular_function	cellular response to chemical stress
molecular_function	porin activity
molecular_function	organic cyclic compound biosynthetic process
molecular_function	O-acyltransferase activity
molecular_function	positive regulation of RNA biosynthetic process
molecular_function	translation release factor activity, codon nonspecific
molecular_function	S-adenosyl-L-methionine binding
molecular_function	5'-nucleotidase activity
molecular_function	2-octaprenylphenol hydroxylase activity
molecular_function	protein demalonylation
molecular_function	minor groove of adenine-thymine-rich DNA binding
molecular_function	response to inorganic substance
molecular_function	spermidine transport
molecular_function	ion transmembrane transport
molecular_function	racemase activity, acting on amino acids and derivatives
molecular_function	protein modification process
molecular_function	pseudouridine synthase activity
molecular_function	long-chain fatty acid transporting porin activity
molecular_function	tRNA (guanosine-2'-O-)-methyltransferase activity
molecular_function	molecular transducer activity
molecular_function	glutathione biosynthetic process
molecular_function	cellular biogenic amine biosynthetic process
molecular_function	nitrite reductase (cytochrome, ammonia-forming) activity
molecular_function	transcription cis-regulatory region binding
molecular_function	deacetylase activity
molecular_function	response to toxic substance
molecular_function	amino acid kinase activity
molecular_function	transferase activity, transferring sulphur-containing groups
molecular_function	quinolinate biosynthetic process
molecular_function	formate dehydrogenase (quinone) activity
molecular_function	transcription regulator activity
molecular_function	zinc ion binding
molecular_function	voltage-gated ion channel activity
molecular_function	phosphate ion transport
molecular_function	L-isoleucine transmembrane transporter activity
molecular_function	cellular response to superoxide
molecular_function	aldonate transmembrane transporter activity
molecular_function	macromolecule modification
molecular_function	formate transmembrane transporter activity
molecular_function	C4-dicarboxylate transmembrane transporter activity
molecular_function	aminoacyl-tRNA ligase activity
molecular_function	hexose-phosphate:inorganic phosphate antiporter activity
molecular_function	peptide transport
molecular_function	ribonucleoprotein complex biogenesis
molecular_function	oxidoreduction-driven active transmembrane transporter activity
molecular_function	pyrimidine ribonucleoside catabolic process
molecular_function	homoserine transmembrane transporter activity
molecular_function	hexose phosphate transmembrane transporter activity
molecular_function	gluconate transmembrane transporter activity
molecular_function	L-threonine transmembrane transporter activity
molecular_function	L-serine ammonia-lyase activity
molecular_function	D-cysteine desulfhydrase activity
molecular_function	protein deglycation
molecular_function	4-amino-4-deoxychorismate lyase activity
molecular_function	cadmium ion transmembrane transport
molecular_function	protein-containing complex disassembly
molecular_function	indolalkylamine biosynthetic process
molecular_function	tripeptide aminopeptidase activity
molecular_function	voltage-gated anion channel activity
molecular_function	negative regulation of nucleobase-containing compound metabolic process
molecular_function	aminoacyl-tRNA metabolism involved in translational fidelity
molecular_function	3-dehydroquinate synthase activity
molecular_function	monocarboxylic acid transmembrane transporter activity
molecular_function	dipeptidase activity
molecular_function	DNA-dependent DNA replication
molecular_function	sequence-specific double-stranded DNA binding
molecular_function	small ribosomal subunit rRNA binding
molecular_function	RNA (guanine-N7)-methylation
molecular_function	serine-type endopeptidase activity
molecular_function	leucyltransferase activity
molecular_function	oxidoreductase activity, acting on the CH-NH2 group of donors, disulfide as acceptor
molecular_function	NAD+ kinase activity
molecular_function	2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity
molecular_function	O-phospho-L-serine:2-oxoglutarate aminotransferase activity
molecular_function	posttranscriptional regulation of gene expression
molecular_function	positive regulation of nucleic acid-templated transcription
molecular_function	regulation of nitrogen compound metabolic process
molecular_function	ureidoglycolate lyase activity
molecular_function	neutral amino acid transmembrane transporter activity
molecular_function	biotin synthase activity
molecular_function	guanyl nucleotide binding
molecular_function	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides
molecular_function	positive regulation of protein modification process
molecular_function	ribosomal small subunit binding
molecular_function	oxidoreductase activity, acting on the CH-NH2 group of donors
molecular_function	monovalent cation:proton antiporter activity
molecular_function	positive regulation of catalytic activity
molecular_function	AMP binding
molecular_function	oxidoreductase activity, acting on the aldehyde or oxo group of donors
molecular_function	methylenetetrahydrofolate dehydrogenase [NAD(P)+] activity
molecular_function	energy derivation by oxidation of organic compounds
molecular_function	hexuronate transmembrane transport
molecular_function	chorismate synthase activity
molecular_function	nicotinate-nucleotide adenylyltransferase activity
molecular_function	positive regulation of nitrogen compound metabolic process
molecular_function	tRNA (guanine-N7-)-methyltransferase activity
molecular_function	peptide N-acetyltransferase activity
molecular_function	carnitine-CoA ligase activity
molecular_function	phosphogluconate dehydratase activity
molecular_function	adenyl ribonucleotide binding
molecular_function	carboxyl- or carbamoyltransferase activity
molecular_function	2-hydroxyglutarate dehydrogenase activity
molecular_function	nucleotidase activity
molecular_function	gated channel activity
molecular_function	negative regulation of biosynthetic process
molecular_function	pyridoxal phosphate metabolic process
molecular_function	cytosine transport
molecular_function	DNA photolyase activity
molecular_function	vitamin biosynthetic process
molecular_function	L-altrarate dehydratase activity
molecular_function	hypoxanthine phosphoribosyltransferase activity
molecular_function	catabolic process
molecular_function	5-formyltetrahydrofolate cyclo-ligase activity
molecular_function	inorganic diphosphatase activity
molecular_function	UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity
molecular_function	cellular amino acid metabolic process
molecular_function	enterobactin transport
molecular_function	positive regulation of biological process
molecular_function	peptidyl-aspartic acid modification
molecular_function	L-lysine transmembrane transporter activity
molecular_function	protein-phosphocysteine-N-acetylmuramate phosphotransferase system transporter activity
molecular_function	arginine-tRNA ligase activity
molecular_function	DNA strand exchange activity
molecular_function	ribosomal protein S5-alanine N-acetyltransferase activity
molecular_function	RNA phosphodiester bond hydrolysis, endonucleolytic
molecular_function	alkylthioltransferase activity
molecular_function	single-stranded RNA binding
molecular_function	pteridine-containing compound biosynthetic process
molecular_function	acetylglutamate kinase activity
molecular_function	indole-3-glycerol-phosphate synthase activity
molecular_function	hydroxymethylpyrimidine kinase activity
molecular_function	phosphoribosylformylglycinamidine cyclo-ligase activity
molecular_function	translation
molecular_function	allantoinase activity
molecular_function	siderophore transmembrane transport
molecular_function	maltose binding
molecular_function	cation efflux transmembrane transporter activity
molecular_function	glutamine-tRNA ligase activity
molecular_function	ketol-acid reductoisomerase activity
molecular_function	pyrimidine-containing compound catabolic process
molecular_function	translation termination factor activity
molecular_function	lipid phosphatase activity
molecular_function	methylisocitrate lyase activity
molecular_function	glycerol transport
molecular_function	rRNA (cytosine-C5-)-methyltransferase activity
molecular_function	glycerol transmembrane transporter activity
molecular_function	mannonate dehydratase activity
molecular_function	regulation of cellular amide metabolic process
molecular_function	cellular response to chemical stimulus
molecular_function	enoyl-[acyl-carrier-protein] reductase (NADH) activity
molecular_function	glycolipid transport
molecular_function	NAD+ synthase activity
molecular_function	ribosomal S6-glutamic acid ligase activity
molecular_function	carbon-carbon lyase activity
molecular_function	protein methylation
molecular_function	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor
molecular_function	peptidoglycan binding
molecular_function	organic acid binding
molecular_function	fluoride transmembrane transporter activity
molecular_function	RNA pyrophosphohydrolase activity
molecular_function	secondary active transmembrane transporter activity
molecular_function	peptidyl-amino acid modification
molecular_function	ubiquitin-like protein transferase activity
molecular_function	methylenetetrahydrofolate reductase (NAD(P)H) activity
molecular_function	succinate-CoA ligase (ADP-forming) activity
molecular_function	amino acid transport
molecular_function	carbon-sulfur lyase activity
molecular_function	double-stranded DNA binding
molecular_function	malate transmembrane transport
molecular_function	ADP binding
molecular_function	glutathione metabolic process
molecular_function	carbon-oxygen lyase activity
molecular_function	transcription corepressor activity
molecular_function	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
molecular_function	malonyltransferase activity
molecular_function	peptidyl-lysine methylation
molecular_function	dicarboxylic acid biosynthetic process
molecular_function	N-acetylmuramoyl-L-alanine amidase activity
molecular_function	glycosaminoglycan binding
molecular_function	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity
molecular_function	alpha-amino acid metabolic process
molecular_function	dephosphorylation
molecular_function	DNA ligase activity
molecular_function	aspartate kinase activity
molecular_function	anion transmembrane transporter activity
molecular_function	UDP-galactopyranose mutase activity
molecular_function	acetylornithine deacetylase activity
molecular_function	lactate dehydrogenase activity
molecular_function	sulfur compound biosynthetic process
molecular_function	nucleoside diphosphate metabolic process
molecular_function	tetrahydrofolylpolyglutamate metabolic process
molecular_function	peroxidase activity
molecular_function	tRNA binding
molecular_function	L-cystine transmembrane transporter activity
molecular_function	organic acid transmembrane transporter activity
molecular_function	monocarboxylic acid metabolic process
molecular_function	biotin-[acetyl-CoA-carboxylase] ligase activity
molecular_function	succinate transmembrane transporter activity
molecular_function	rRNA (cytosine-N4-)-methyltransferase activity
molecular_function	glucosidase activity
molecular_function	C4-dicarboxylate transport
molecular_function	macromolecule biosynthetic process
molecular_function	6-phosphogluconolactonase activity
molecular_function	protein-phosphocysteine-glucosamine phosphotransferase system transporter activity
molecular_function	lysophosphatidic acid acyltransferase activity
molecular_function	DNA alkylation
molecular_function	phosphoribosylaminoimidazolesuccinocarboxamide synthase activity
molecular_function	generation of precursor metabolites and energy
molecular_function	carbon-oxygen lyase activity, acting on phosphates
molecular_function	xenobiotic transmembrane transporter activity
molecular_function	aspartate carbamoyltransferase activity
molecular_function	spermidine transmembrane transport
molecular_function	UDP-glucose 4-epimerase activity
molecular_function	acyltransferase, acyl groups converted into alkyl on transfer
molecular_function	1-phosphofructokinase activity
molecular_function	protoporphyrinogen oxidase activity
molecular_function	lipid binding
molecular_function	ATPase regulator activity
molecular_function	glutathionylspermidine synthase activity
molecular_function	solute:proton antiporter activity
molecular_function	inorganic anion transport
molecular_function	malic enzyme activity
molecular_function	L-allo-threonine aldolase activity
molecular_function	cellular biosynthetic process
molecular_function	fatty acid transmembrane transporter activity
molecular_function	phosphorelay signal transduction system
molecular_function	pyrimidine ribonucleotide biosynthetic process
molecular_function	protein N-acetylglucosaminyltransferase activity
molecular_function	L-amino acid transmembrane transporter activity
molecular_function	ribonucleoside-diphosphate reductase activity
molecular_function	diphosphotransferase activity
molecular_function	lipid-linked peptidoglycan transport
molecular_function	DNA-7-methylguanine glycosylase activity
molecular_function	DNA-directed 5'-3' RNA polymerase activity
molecular_function	purine ribonucleotide metabolic process
molecular_function	UMP biosynthetic process
molecular_function	organic anion transmembrane transporter activity
molecular_function	nucleoside catabolic process
molecular_function	acetate transmembrane transport
molecular_function	exo-alpha-sialidase activity
molecular_function	tRNA metabolic process
molecular_function	chromosome organization
molecular_function	propionate-CoA ligase activity
molecular_function	D-lactate dehydrogenase (cytochrome) activity
molecular_function	establishment of protein localization
molecular_function	macromolecule metabolic process
molecular_function	ATP synthesis coupled proton transport
molecular_function	tRNA 2-selenouridine synthase activity
molecular_function	D-aminoacyl-tRNA deacylase activity
molecular_function	endopeptidase activity
molecular_function	ribonucleoside metabolic process
molecular_function	voltage-gated chloride channel activity
molecular_function	methenyltetrahydrofolate cyclohydrolase activity
molecular_function	GDP-L-fucose synthase activity
molecular_function	mannose-phosphate guanylyltransferase activity
molecular_function	organic cation transport
molecular_function	regulation of cellular biosynthetic process
molecular_function	ammonia ligase activity
molecular_function	phospholipase A2 activity
molecular_function	long-chain fatty acid transporter activity
molecular_function	pyrimidine-containing compound biosynthetic process
molecular_function	organic anion transport
molecular_function	NADH pyrophosphatase activity
molecular_function	malate transport
molecular_function	phosphopyruvate hydratase activity
molecular_function	formate C-acetyltransferase activity
molecular_function	pyrimidine-containing compound transmembrane transport
molecular_function	L-aspartate transmembrane transport
molecular_function	peptidyl-cysteine modification
molecular_function	glycine C-acetyltransferase activity
molecular_function	proton motive force dependent protein transmembrane transporter activity
molecular_function	macromolecule localization
molecular_function	L-tyrosine aminotransferase activity
molecular_function	DNA methylation or demethylation
molecular_function	glucose-1-phosphate thymidylyltransferase activity
molecular_function	anion transmembrane transport
molecular_function	succinate-semialdehyde dehydrogenase (NAD+) activity
molecular_function	catalytic activity
molecular_function	magnesium ion transmembrane transport
molecular_function	channel activity
molecular_function	phospholipid binding
molecular_function	carbohydrate derivative catabolic process
molecular_function	oxidative RNA demethylation
molecular_function	methylmalonate-semialdehyde dehydrogenase (acylating) activity
molecular_function	DNA ligase (NAD+) activity
molecular_function	ABC-type transporter activity
molecular_function	pyrimidine ribonucleoside monophosphate metabolic process
molecular_function	ferroxidase activity
molecular_function	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity
molecular_function	inorganic phosphate transmembrane transporter activity
molecular_function	protein modification by small protein conjugation
molecular_function	DNA metabolic process
molecular_function	acid-ammonia (or amide) ligase activity
molecular_function	omega-amidase activity
molecular_function	selenocysteine insertion sequence binding
molecular_function	fumarate transmembrane transporter activity
molecular_function	electron-transferring-flavoprotein dehydrogenase activity
molecular_function	L-rhamnose isomerase activity
molecular_function	inorganic ion transmembrane transport
molecular_function	ligase activity, forming carbon-nitrogen bonds
molecular_function	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters
molecular_function	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity
molecular_function	cellular response to reactive oxygen species
molecular_function	thiosulfate sulfurtransferase activity
molecular_function	GDP-L-fucose biosynthetic process
molecular_function	cellular respiration
molecular_function	nitrite reductase activity
molecular_function	dihydroorotase activity
molecular_function	phospholipid transport
molecular_function	pyrimidine nucleotide metabolic process
molecular_function	sulfite reductase activity
molecular_function	serine O-acyltransferase activity
molecular_function	endoribonuclease activity
molecular_function	DNA binding transcription factor activity
molecular_function	acylglycerol O-acyltransferase activity
molecular_function	succinyltransferase activity
molecular_function	alpha,alpha-trehalase activity
molecular_function	aldehyde-lyase activity
molecular_function	biological regulation
molecular_function	crotonobetaine-CoA ligase activity
molecular_function	methionine metabolic process
molecular_function	lactose:proton symporter activity
molecular_function	glycosyl compound catabolic process
molecular_function	site-specific DNA-methyltransferase (adenine-specific) activity
molecular_function	DNA dealkylation
molecular_function	alcohol binding
molecular_function	oxidative RNA demethylase activity
molecular_function	dihydrofolate synthase activity
molecular_function	sulfuric ester hydrolase activity
molecular_function	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity
molecular_function	protein desuccinylation
molecular_function	rRNA (uridine-N3-)-methyltransferase activity
molecular_function	peptide-methionine (R)-S-oxide reductase activity
molecular_function	tagatose-bisphosphate aldolase activity
molecular_function	adenylate cyclase activity
molecular_function	methionine-tRNA ligase activity
molecular_function	mismatch base pair DNA N-glycosylase activity
molecular_function	RNA strand-exchange activity
molecular_function	phosphomethylpyrimidine kinase activity
molecular_function	double-stranded RNA-specific ribonuclease activity
molecular_function	isomerase activity
molecular_function	S-adenosylmethionine:tRNA ribosyltransferase-isomerase activity
molecular_function	peptidyl-tyrosine modification
molecular_function	peptide transmembrane transporter activity
molecular_function	cellular protein localization
molecular_function	ribonucleotide biosynthetic process
molecular_function	carboxylic acid transport
molecular_function	malate:proton symporter activity
molecular_function	cystathionine gamma-lyase activity
molecular_function	nitrogen compound transport
molecular_function	proline dehydrogenase activity
molecular_function	regulation of protein modification process
molecular_function	glycolate transmembrane transporter activity
molecular_function	regulation of cellular macromolecule biosynthetic process
molecular_function	ADP-heptose-lipopolysaccharide heptosyltransferase activity
molecular_function	disaccharide transmembrane transporter activity
molecular_function	material anatomical entity
molecular_function	phosphate ion transmembrane transport
molecular_function	triphosphoribosyl-dephospho-CoA synthase activity
molecular_function	kynurenine metabolic process
molecular_function	basic amino acid transmembrane transport
molecular_function	nickel cation transport
molecular_function	monosaccharide transmembrane transport
molecular_function	isoleucine-tRNA ligase activity
molecular_function	lactate transmembrane transport
molecular_function	L-lysine efflux transmembrane transporter activity
molecular_function	choline transmembrane transporter activity
molecular_function	aminoacyl-tRNA editing activity
molecular_function	catalase activity
molecular_function	regulation of phosphorus metabolic process
molecular_function	succinate transport
molecular_function	dihydroorotate dehydrogenase activity
molecular_function	L-lysine transport
molecular_function	glutamate dehydrogenase [NAD(P)+] activity
molecular_function	cytochrome bo3 ubiquinol oxidase activity
molecular_function	GTP cyclohydrolase activity
molecular_function	energy transducer activity
molecular_function	dGTPase activity
molecular_function	positive regulation of nucleobase-containing compound metabolic process
molecular_function	amide transport
molecular_function	iron ion transport
molecular_function	indole-containing compound biosynthetic process
molecular_function	phospho-N-acetylmuramoyl-pentapeptide-transferase activity
molecular_function	polyol transport
molecular_function	ligase activity
molecular_function	protein-phosphocysteine-sugar phosphotransferase activity
molecular_function	small GTPase binding
molecular_function	enzyme activator activity
molecular_function	guanyl ribonucleotide binding
molecular_function	energy coupled proton transport, down electrochemical gradient
molecular_function	cellular response to oxygen-containing compound
molecular_function	sigma factor antagonist activity
molecular_function	positive regulation of cellular metabolic process
molecular_function	2-oxopent-4-enoate hydratase activity
molecular_function	[isocitrate dehydrogenase (NADP+)] kinase activity
molecular_function	cellular protein modification process
molecular_function	protein-L-isoaspartate (D-aspartate) O-methyltransferase activity
molecular_function	glucose 6-phosphate:inorganic phosphate antiporter activity
molecular_function	L-cysteine desulfhydrase activity
molecular_function	aspartate-ammonia ligase activity
molecular_function	L-amino acid transport
molecular_function	acetate kinase activity
molecular_function	formate kinase activity
molecular_function	protein citrullination
molecular_function	D-alanine-D-alanine ligase activity
molecular_function	quinoprotein glucose dehydrogenase activity
molecular_function	cobalamin binding
molecular_function	core promoter sequence-specific DNA binding
molecular_function	adenylate kinase activity
molecular_function	catalytic activity, acting on RNA
molecular_function	phosphofructokinase activity
molecular_function	o-succinylbenzoate-CoA ligase activity
molecular_function	23S rRNA (adenine(1618)-N(6))-methyltransferase activity
molecular_function	alpha-amino acid biosynthetic process
molecular_function	methylthioadenosine nucleosidase activity
molecular_function	shikimate 3-dehydrogenase (NADP+) activity
molecular_function	antisigma factor binding
molecular_function	alkenylglycerophosphocholine hydrolase activity
molecular_function	pyrimidine-containing compound metabolic process
molecular_function	RNA helicase activity
molecular_function	positive regulation of protein phosphorylation
molecular_function	peptidyl-tyrosine dephosphorylation
molecular_function	positive regulation of kinase activity
molecular_function	sulfoquinovose isomerase activity
molecular_function	RNA binding
molecular_function	DNA-methyltransferase activity
molecular_function	DNA modification
molecular_function	histidine ammonia-lyase activity
molecular_function	benzene-containing compound metabolic process
molecular_function	antiporter activity
molecular_function	catalytic activity, acting on a tRNA
molecular_function	3-demethoxyubiquinol 3-hydroxylase activity
molecular_function	tRNA dimethylallyltransferase activity
molecular_function	beta-phosphoglucomutase activity
molecular_function	electron transfer activity
molecular_function	sulfur amino acid transmembrane transporter activity
molecular_function	beta-aspartyl-peptidase activity
molecular_function	pyrimidine ribonucleoside monophosphate biosynthetic process
molecular_function	nickel cation binding
molecular_function	DNA-directed DNA polymerase activity
molecular_function	gluconate transmembrane transport
molecular_function	glutamate-cysteine ligase activity
molecular_function	quinone binding
molecular_function	iron-sulfur cluster binding
molecular_function	superoxide metabolic process
molecular_function	pyridoxal phosphate binding
molecular_function	valine-tRNA ligase activity
molecular_function	dihydrofolate metabolic process
molecular_function	phospholipid transporter activity
molecular_function	neutral amino acid transport
molecular_function	oxidoreductase activity, acting on a heme group of donors
molecular_function	negative regulation of RNA metabolic process
molecular_function	peptidyl-lysine desuccinylation
molecular_function	regulation of RNA biosynthetic process
molecular_function	threonine-tRNA ligase activity
molecular_function	lactose transmembrane transporter activity
molecular_function	nitrate reductase activity
molecular_function	tRNA 3'-trailer cleavage
molecular_function	sugar-phosphatase activity
molecular_function	glutathione binding
molecular_function	methionine biosynthetic process
molecular_function	purine-containing compound metabolic process
molecular_function	sulfur amino acid transport
molecular_function	protein-malonyllysine demalonylase activity
molecular_function	quinolinate synthetase A activity
molecular_function	charged-tRNA amino acid modification
molecular_function	structural constituent of ribosome
molecular_function	tRNA (guanine-N7)-methylation
molecular_function	adenosine 5'-monophosphoramidase activity
molecular_function	glutamate dehydrogenase (NADP+) activity
molecular_function	thiamine binding
molecular_function	pyruvate metabolic process
molecular_function	monosaccharide binding
molecular_function	coproporphyrinogen oxidase activity
molecular_function	sulfur compound transmembrane transporter activity
molecular_function	nucleotide-sugar biosynthetic process
molecular_function	rRNA (guanine) methyltransferase activity
molecular_function	metal ion binding
molecular_function	glutamine-fructose-6-phosphate transaminase (isomerizing) activity
molecular_function	DNA-binding transcription factor activity
molecular_function	L-valine transmembrane transport
