Subject	Predicate	Object
polA	is involved in	heterocycle metabolic process
polA	is involved in	cellular macromolecule metabolic process
polA	is involved in	nitrogen compound metabolic process
polA	is involved in	cellular response to stimulus
polA	is involved in	cellular response to stress
polA	is involved in	cellular nitrogen compound metabolic process
polA	is involved in	organic substance metabolic process
polA	is involved in	response to stimulus
polA	has	organic cyclic compound metabolic process
polA	has	organic cyclic compound biosynthetic process
polA	has	macromolecule biosynthetic process
polA	has	biosynthetic process
polA	has	primary metabolic process
polA	has	cellular metabolic process
polA	has	macromolecule metabolic process
polA	has	heterocycle metabolic process
polA	has	DNA-directed DNA polymerase activity
polA	has	cellular macromolecule metabolic process
polA	has	heterocycle biosynthetic process
polA	has	catalytic activity
polA	has	DNA biosynthetic process
polA	has	transferase activity, transferring phosphorus-containing groups
polA	has	cellular nitrogen compound metabolic process
polA	has	cellular macromolecule biosynthetic process
polA	has	nucleic acid metabolic process
polA	has	nucleotidyltransferase activity
polA	has	DNA polymerase activity
polA	has	catalytic activity, acting on DNA
polA	has	metabolic process
polA	has	organic substance biosynthetic process
polA	has	DNA metabolic process
polA	has	cellular biosynthetic process
polA	has	nucleobase-containing compound metabolic process
polA	has	cellular process
polA	has	cellular aromatic compound metabolic process
polA	has	cellular nitrogen compound biosynthetic process
polA	has	nitrogen compound metabolic process
polA	has	nucleobase-containing compound biosynthetic process
polA	has	transferase activity
polA	has	organic substance metabolic process
polA	has	aromatic compound biosynthetic process
polA	has	catalytic activity, acting on a nucleic acid
zntB	is part of	integral component of plasma membrane
zntB	is part of	biological entity
zntB	is part of	anatomical entity
zntB	is part of	membrane
zntB	is part of	integral component of membrane
zntB	is part of	cellular anatomical entity
zntB	is part of	intrinsic component of plasma membrane
zntB	is part of	plasma membrane
zntB	is part of	intrinsic component of membrane
zntB	is part of	cell periphery
zntB	has	magnesium ion binding
zntB	has	metal ion binding
zntB	has	ion binding
zntB	has	cation binding
zntB	has	binding
zntB	has	transition metal ion transmembrane transporter activity
zntB	has	ion transmembrane transporter activity
zntB	has	cation transmembrane transporter activity
zntB	has	metal ion transmembrane transporter activity
zntB	has	inorganic ion transmembrane transport
zntB	has	transporter activity
zntB	has	inorganic cation transmembrane transporter activity
zntB	has	ion transport
zntB	has	cation transport
zntB	has	transition metal ion transport
zntB	has	cation transmembrane transport
zntB	has	metal ion transport
zntB	has	transmembrane transport
zntB	has	transmembrane transporter activity
zntB	has	cobalt ion transmembrane transporter activity
zntB	has	ion transmembrane transport
zntB	has	transport
zntB	has	cellular process
zntB	has	cobalt ion transport
zntB	has	inorganic cation transmembrane transport
zntB	has	localization
zntB	has	establishment of localization
zntB	has	inorganic molecular entity transmembrane transporter activity
zntB	has	transition metal ion binding
zntB	has	cobalt ion binding
zntB	has	magnesium ion transport
zntB	has	magnesium ion transmembrane transporter activity
zntB	has	magnesium ion transmembrane transport
rplE	has	nucleic acid binding
rplE	has	RNA binding
rplE	has	heterocyclic compound binding
rplE	has	organic cyclic compound binding
rplE	has	binding
rplE	is part of	intracellular organelle
rplE	is part of	cell
rplE	is part of	cytosolic ribosome
rplE	is part of	biological entity
rplE	is part of	intracellular non-membrane-bounded organelle
rplE	is part of	cytosolic large ribosomal subunit
rplE	is part of	cellular anatomical entity
rplE	is part of	ribosome
rplE	is part of	organelle
rplE	is part of	intracellular anatomical structure
rplE	is part of	non-membrane-bounded organelle
rplE	is part of	material anatomical entity
rplE	is part of	ribosomal subunit
rplE	is part of	connected anatomical structure
rplE	is part of	cytoplasm
rplE	is part of	anatomical entity
rplE	is part of	cytosol
rplE	is part of	protein-containing complex
rplE	is part of	large ribosomal subunit
rplE	is part of	ribonucleoprotein complex
rplE	has	intracellular organelle
rplE	has	cell
rplE	has	biological entity
rplE	has	structural molecule activity
rplE	has	intracellular non-membrane-bounded organelle
rplE	has	cellular anatomical entity
rplE	has	organelle
rplE	has	ribosome
rplE	has	intracellular anatomical structure
rplE	has	non-membrane-bounded organelle
rplE	has	material anatomical entity
rplE	has	connected anatomical structure
rplE	has	structural constituent of ribosome
rplE	has	anatomical entity
mkaC	has	biological regulation
mkaC	has	regulation of RNA biosynthetic process
mkaC	has	regulation of nucleobase-containing compound metabolic process
mkaC	has	regulation of macromolecule metabolic process
mkaC	has	regulation of transcription, DNA-templated
mkaC	has	regulation of nitrogen compound metabolic process
mkaC	has	regulation of nucleic acid-templated transcription
mkaC	has	regulation of biosynthetic process
mkaC	has	DNA-binding transcription factor activity
mkaC	has	regulation of cellular process
mkaC	has	regulation of RNA metabolic process
mkaC	has	regulation of gene expression
mkaC	has	regulation of macromolecule biosynthetic process
mkaC	has	regulation of metabolic process
mkaC	has	regulation of cellular biosynthetic process
mkaC	has	regulation of primary metabolic process
mkaC	has	regulation of biological process
mkaC	has	transcription regulator activity
mkaC	has	regulation of cellular metabolic process
mkaC	is involved in	regulation of nucleobase-containing compound metabolic process
mkaC	is involved in	organic cyclic compound metabolic process
mkaC	is involved in	organic cyclic compound biosynthetic process
mkaC	is involved in	macromolecule biosynthetic process
mkaC	is involved in	biosynthetic process
mkaC	is involved in	regulation of nitrogen compound metabolic process
mkaC	is involved in	primary metabolic process
mkaC	is involved in	regulation of nucleic acid-templated transcription
mkaC	is involved in	cellular metabolic process
mkaC	is involved in	macromolecule metabolic process
mkaC	is involved in	heterocycle metabolic process
mkaC	is involved in	RNA metabolic process
mkaC	is involved in	regulation of cellular process
mkaC	is involved in	heterocycle biosynthetic process
mkaC	is involved in	regulation of macromolecule biosynthetic process
mkaC	is involved in	regulation of metabolic process
mkaC	is involved in	cellular nitrogen compound metabolic process
mkaC	is involved in	biological regulation
mkaC	is involved in	nucleic acid metabolic process
mkaC	is involved in	regulation of RNA biosynthetic process
mkaC	is involved in	regulation of macromolecule metabolic process
mkaC	is involved in	transcription, DNA-templated
mkaC	is involved in	metabolic process
mkaC	is involved in	organic substance biosynthetic process
mkaC	is involved in	regulation of transcription, DNA-templated
mkaC	is involved in	cellular biosynthetic process
mkaC	is involved in	regulation of biosynthetic process
mkaC	is involved in	nucleobase-containing compound metabolic process
mkaC	is involved in	cellular process
mkaC	is involved in	cellular aromatic compound metabolic process
mkaC	is involved in	cellular nitrogen compound biosynthetic process
mkaC	is involved in	nitrogen compound metabolic process
mkaC	is involved in	regulation of RNA metabolic process
mkaC	is involved in	regulation of gene expression
mkaC	is involved in	RNA biosynthetic process
mkaC	is involved in	gene expression
mkaC	is involved in	nucleobase-containing compound biosynthetic process
mkaC	is involved in	nucleic acid-templated transcription
mkaC	is involved in	regulation of biological process
mkaC	is involved in	organic substance metabolic process
mkaC	is involved in	regulation of primary metabolic process
mkaC	is involved in	regulation of cellular biosynthetic process
mkaC	is involved in	aromatic compound biosynthetic process
mkaC	is involved in	regulation of cellular metabolic process
ybbM	is part of	integral component of plasma membrane
ybbM	is part of	biological entity
ybbM	is part of	anatomical entity
ybbM	is part of	membrane
ybbM	is part of	integral component of membrane
ybbM	is part of	cellular anatomical entity
ybbM	is part of	intrinsic component of plasma membrane
ybbM	is part of	plasma membrane
ybbM	is part of	intrinsic component of membrane
ybbM	is part of	cell periphery
ybbM	is involved in	cellular transition metal ion homeostasis
ybbM	is involved in	iron ion homeostasis
ybbM	is involved in	cell
ybbM	is involved in	transition metal ion homeostasis
ybbM	is involved in	chemical homeostasis
ybbM	is involved in	cellular iron ion homeostasis
ybbM	is involved in	material anatomical entity
ybbM	is involved in	inorganic ion homeostasis
ybbM	is involved in	connected anatomical structure
ybbM	is involved in	anatomical entity
ybbM	is involved in	cellular cation homeostasis
ybbM	is involved in	cellular chemical homeostasis
ybbM	is involved in	biological regulation
ybbM	is involved in	cellular homeostasis
ybbM	is involved in	regulation of biological quality
ybbM	is involved in	metal ion homeostasis
ybbM	is involved in	biological entity
ybbM	is involved in	cellular metal ion homeostasis
ybbM	is involved in	cation homeostasis
ybbM	is involved in	cellular ion homeostasis
ybbM	is involved in	cellular process
ybbM	is involved in	biological attribute
ybbM	is involved in	homeostatic process
ybbM	is involved in	ion homeostasis
ybbM	is involved in	quality
STM2280	is part of	integral component of plasma membrane
STM2280	is part of	biological entity
STM2280	is part of	anatomical entity
STM2280	is part of	membrane
STM2280	is part of	integral component of membrane
STM2280	is part of	cellular anatomical entity
STM2280	is part of	intrinsic component of plasma membrane
STM2280	is part of	plasma membrane
STM2280	is part of	intrinsic component of membrane
STM2280	is part of	cell periphery
STM2280	is involved in	transmembrane transport
STM2280	is involved in	localization
STM2280	is involved in	establishment of localization
STM2280	is involved in	transport
STM2280	is involved in	cellular process
STM2280	has	transmembrane transport
STM2280	has	localization
STM2280	has	establishment of localization
STM2280	has	transmembrane transporter activity
STM2280	has	transport
STM2280	has	cellular process
STM2280	has	transporter activity
wcaG	has	organic cyclic compound metabolic process
wcaG	has	organic cyclic compound biosynthetic process
wcaG	has	biosynthetic process
wcaG	has	primary metabolic process
wcaG	has	cellular metabolic process
wcaG	has	small molecule metabolic process
wcaG	has	heterocycle metabolic process
wcaG	has	heterocycle biosynthetic process
wcaG	has	oxidoreductase activity
wcaG	has	catalytic activity
wcaG	has	cellular nitrogen compound metabolic process
wcaG	has	GDP-L-fucose synthase activity
wcaG	has	oxidoreductase activity, acting on CH-OH group of donors
wcaG	has	nucleobase-containing small molecule metabolic process
wcaG	has	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
wcaG	has	metabolic process
wcaG	has	nucleotide-sugar biosynthetic process
wcaG	has	organic substance biosynthetic process
wcaG	has	nucleotide-sugar metabolic process
wcaG	has	carbohydrate derivative metabolic process
wcaG	has	GDP-L-fucose metabolic process
wcaG	has	phosphorus metabolic process
wcaG	has	carbohydrate derivative biosynthetic process
wcaG	has	cellular biosynthetic process
wcaG	has	nucleobase-containing compound metabolic process
wcaG	has	cellular process
wcaG	has	cellular aromatic compound metabolic process
wcaG	has	cellular nitrogen compound biosynthetic process
wcaG	has	nitrogen compound metabolic process
wcaG	has	GDP-L-fucose biosynthetic process
wcaG	has	nucleobase-containing compound biosynthetic process
wcaG	has	organic substance metabolic process
wcaG	has	aromatic compound biosynthetic process
pgtP	is involved in	inorganic anion transport
pgtP	is involved in	transmembrane transport
pgtP	is involved in	ion transmembrane transport
pgtP	is involved in	anion transport
pgtP	is involved in	inorganic ion transmembrane transport
pgtP	is involved in	transport
pgtP	is involved in	cellular process
pgtP	is involved in	ion transport
pgtP	is involved in	inorganic anion transmembrane transport
pgtP	is involved in	localization
pgtP	is involved in	establishment of localization
pgtP	is involved in	anion transmembrane transport
pgtP	is involved in	phosphate ion transport
pgtP	is involved in	phosphate ion transmembrane transport
pgtP	is involved in	glucose-6-phosphate transport
pgtP	is involved in	carbohydrate derivative transport
pgtP	is involved in	organophosphate ester transport
pgtP	is involved in	hexose phosphate transport
pgtP	is involved in	organic substance transport
pgtP	has	inorganic anion transport
pgtP	has	phosphate ion transmembrane transporter activity
pgtP	has	carbohydrate derivative transport
pgtP	has	antiporter activity
pgtP	has	active transmembrane transporter activity
pgtP	has	ion transmembrane transporter activity
pgtP	has	secondary active transmembrane transporter activity
pgtP	has	anion transport
pgtP	has	inorganic ion transmembrane transport
pgtP	has	glucose 6-phosphate:inorganic phosphate antiporter activity
pgtP	has	carbohydrate derivative transmembrane transporter activity
pgtP	has	transporter activity
pgtP	has	ion transport
pgtP	has	phosphate ion transport
pgtP	has	anion transmembrane transport
pgtP	has	organophosphate ester transmembrane transporter activity
pgtP	has	organophosphate ester transport
pgtP	has	hexose-phosphate:inorganic phosphate antiporter activity
pgtP	has	phosphate ion transmembrane transport
pgtP	has	inorganic anion transmembrane transporter activity
pgtP	has	transmembrane transport
pgtP	has	transmembrane transporter activity
pgtP	has	ion transmembrane transport
pgtP	has	active ion transmembrane transporter activity
pgtP	has	transport
pgtP	has	cellular process
pgtP	has	inorganic anion transmembrane transport
pgtP	has	localization
pgtP	has	establishment of localization
pgtP	has	anion transmembrane transporter activity
pgtP	has	solute:anion antiporter activity
pgtP	has	inorganic molecular entity transmembrane transporter activity
pgtP	has	hexose phosphate transmembrane transporter activity
pgtP	has	hexose phosphate transport
pgtP	has	organophosphate:inorganic phosphate antiporter activity
pgtP	has	organic substance transport
pgtP	is part of	biological entity
pgtP	is part of	anatomical entity
pgtP	is part of	membrane
pgtP	is part of	cellular anatomical entity
pgtP	is part of	plasma membrane
pgtP	is part of	cell periphery
cysH	is involved in	sulfate reduction
cysH	is involved in	sulfur compound metabolic process
cysH	is involved in	metabolic process
cysH	is involved in	sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin)
cysH	is involved in	cellular metabolic process
cysH	is involved in	sulfate assimilation
cysH	is involved in	cellular process
cysH	has	oxidoreductase activity, acting on a sulfur group of donors
cysH	has	phosphoadenylyl-sulfate reductase (thioredoxin) activity
cysH	has	catalytic activity
cysH	has	oxidoreductase activity
cysH	has	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor
cysI	has	oxidoreductase activity, acting on a sulfur group of donors
cysI	has	sulfite reductase (ferredoxin) activity
cysI	has	catalytic activity
cysI	has	oxidoreductase activity
cysI	has	oxidoreductase activity, acting on a sulfur group of donors, iron-sulfur protein as acceptor
cysI	is involved in	sulfur compound metabolic process
cysI	is involved in	metabolic process
cysI	is involved in	sulfate assimilation
cysI	is involved in	cellular metabolic process
cysI	is involved in	cellular process
cysI	is part of	intracellular protein-containing complex
cysI	is part of	protein-containing complex
cysI	is part of	sulfite reductase complex (NADPH)
cysI	has	sulfite reductase activity
katG	is involved in	reactive oxygen species metabolic process
katG	is involved in	catabolic process
katG	is involved in	metabolic process
katG	is involved in	cellular metabolic process
katG	is involved in	cellular catabolic process
katG	is involved in	cellular process
katG	is involved in	hydrogen peroxide metabolic process
katG	is involved in	hydrogen peroxide catabolic process
katG	has	cell
katG	has	antioxidant activity
katG	has	biological entity
katG	has	catalase activity
katG	has	response to chemical
katG	has	response to toxic substance
katG	has	cellular process
katG	has	material anatomical entity
katG	has	peroxidase activity
katG	has	connected anatomical structure
katG	has	oxidoreductase activity
katG	has	catalytic activity
katG	has	anatomical entity
katG	has	detoxification
katG	has	cellular response to toxic substance
katG	has	cellular oxidant detoxification
katG	has	cellular response to stimulus
katG	has	cellular detoxification
katG	has	oxidoreductase activity, acting on peroxide as acceptor
katG	has	response to stimulus
katG	has	cellular response to chemical stimulus
katG	is involved in	cellular response to chemical stress
katG	is involved in	response to chemical
katG	is involved in	response to hydrogen peroxide
katG	is involved in	response to reactive oxygen species
katG	is involved in	cellular response to oxygen-containing compound
katG	is involved in	response to oxygen-containing compound
katG	is involved in	response to stress
katG	is involved in	response to oxidative stress
katG	is involved in	cellular response to stimulus
katG	is involved in	cellular response to stress
katG	is involved in	cellular response to oxidative stress
katG	is involved in	cellular response to hydrogen peroxide
katG	is involved in	response to inorganic substance
katG	is involved in	cellular response to reactive oxygen species
katG	is involved in	cellular response to chemical stimulus
katG	is involved in	response to stimulus
katG	has	tetrapyrrole binding
katG	has	organic cyclic compound binding
katG	has	heterocyclic compound binding
katG	has	binding
katG	has	heme binding
katG	is part of	material anatomical entity
katG	is part of	cell
katG	is part of	connected anatomical structure
katG	is part of	cytoplasm
katG	is part of	biological entity
katG	is part of	anatomical entity
katG	is part of	cytosol
katG	is part of	cellular anatomical entity
katG	is part of	intracellular anatomical structure
iclR	has	nucleic acid binding
iclR	has	DNA binding
iclR	has	heterocyclic compound binding
iclR	has	organic cyclic compound binding
iclR	has	binding
iclR	is involved in	negative regulation of nitrogen compound metabolic process
iclR	is involved in	regulation of nitrogen compound metabolic process
iclR	is involved in	primary metabolic process
iclR	is involved in	negative regulation of biological process
iclR	is involved in	cellular metabolic process
iclR	is involved in	negative regulation of RNA biosynthetic process
iclR	is involved in	regulation of cellular process
iclR	is involved in	negative regulation of transcription, DNA-templated
iclR	is involved in	biological regulation
iclR	is involved in	nucleic acid metabolic process
iclR	is involved in	regulation of RNA biosynthetic process
iclR	is involved in	metabolic process
iclR	is involved in	negative regulation of cellular process
iclR	is involved in	cellular biosynthetic process
iclR	is involved in	nucleobase-containing compound metabolic process
iclR	is involved in	negative regulation of nucleobase-containing compound metabolic process
iclR	is involved in	regulation of biosynthetic process
iclR	is involved in	cellular aromatic compound metabolic process
iclR	is involved in	negative regulation of RNA metabolic process
iclR	is involved in	nitrogen compound metabolic process
iclR	is involved in	regulation of RNA metabolic process
iclR	is involved in	regulation of gene expression
iclR	is involved in	nucleobase-containing compound biosynthetic process
iclR	is involved in	gene expression
iclR	is involved in	nucleic acid-templated transcription
iclR	is involved in	aromatic compound biosynthetic process
iclR	is involved in	regulation of nucleobase-containing compound metabolic process
iclR	is involved in	organic cyclic compound metabolic process
iclR	is involved in	organic cyclic compound biosynthetic process
iclR	is involved in	negative regulation of metabolic process
iclR	is involved in	negative regulation of biosynthetic process
iclR	is involved in	macromolecule biosynthetic process
iclR	is involved in	biosynthetic process
iclR	is involved in	regulation of nucleic acid-templated transcription
iclR	is involved in	negative regulation of nucleic acid-templated transcription
iclR	is involved in	macromolecule metabolic process
iclR	is involved in	heterocycle metabolic process
iclR	is involved in	RNA metabolic process
iclR	is involved in	heterocycle biosynthetic process
iclR	is involved in	regulation of macromolecule biosynthetic process
iclR	is involved in	regulation of metabolic process
iclR	is involved in	negative regulation of macromolecule biosynthetic process
iclR	is involved in	cellular nitrogen compound metabolic process
iclR	is involved in	regulation of macromolecule metabolic process
iclR	is involved in	transcription, DNA-templated
iclR	is involved in	organic substance biosynthetic process
iclR	is involved in	regulation of transcription, DNA-templated
iclR	is involved in	cellular process
iclR	is involved in	negative regulation of cellular biosynthetic process
iclR	is involved in	cellular nitrogen compound biosynthetic process
iclR	is involved in	negative regulation of macromolecule metabolic process
iclR	is involved in	RNA biosynthetic process
iclR	is involved in	regulation of biological process
iclR	is involved in	organic substance metabolic process
iclR	is involved in	regulation of primary metabolic process
iclR	is involved in	regulation of cellular biosynthetic process
iclR	is involved in	regulation of cellular metabolic process
iclR	is involved in	negative regulation of cellular metabolic process
iclR	has	biological regulation
iclR	has	regulation of RNA biosynthetic process
iclR	has	regulation of nucleobase-containing compound metabolic process
iclR	has	regulation of macromolecule metabolic process
iclR	has	regulation of transcription, DNA-templated
iclR	has	regulation of nitrogen compound metabolic process
iclR	has	regulation of nucleic acid-templated transcription
iclR	has	regulation of biosynthetic process
iclR	has	DNA-binding transcription factor activity
iclR	has	regulation of cellular process
iclR	has	regulation of RNA metabolic process
iclR	has	regulation of gene expression
iclR	has	regulation of macromolecule biosynthetic process
iclR	has	regulation of metabolic process
iclR	has	regulation of cellular biosynthetic process
iclR	has	regulation of primary metabolic process
iclR	has	regulation of biological process
iclR	has	transcription regulator activity
iclR	has	regulation of cellular metabolic process
proW	is part of	biological entity
proW	is part of	transmembrane transporter complex
proW	is part of	cellular anatomical entity
proW	is part of	plasma membrane
proW	is part of	transporter complex
proW	is part of	membrane protein complex
proW	is part of	ATPase dependent transmembrane transport complex
proW	is part of	plasma membrane protein complex
proW	is part of	anatomical entity
proW	is part of	membrane
proW	is part of	integral component of membrane
proW	is part of	protein-containing complex
proW	is part of	ATP-binding cassette (ABC) transporter complex
proW	is part of	intrinsic component of membrane
proW	is part of	cell periphery
proW	has	nitrogen compound transport
proW	has	transmembrane transport
proW	has	transmembrane transporter activity
proW	has	amine transmembrane transporter activity
proW	has	transport
proW	has	cellular process
proW	has	transporter activity
proW	has	localization
proW	has	establishment of localization
proW	has	amine transport
proW	has	organic substance transport
proW	is part of	integral component of plasma membrane
proW	is part of	intrinsic component of plasma membrane
proW	is involved in	ion transport
proW	is involved in	nitrogen compound transport
proW	is involved in	choline transport
proW	is involved in	cation transport
proW	is involved in	localization
proW	is involved in	organic cation transport
proW	is involved in	establishment of localization
proW	is involved in	transport
proW	is involved in	organic substance transport
proW	is involved in	quaternary ammonium group transport
proW	is involved in	transmembrane transport
proW	is involved in	ion transmembrane transport
proW	is involved in	cellular process
proW	is involved in	carnitine transmembrane transport
proW	is involved in	cation transmembrane transport
proW	is involved in	amino-acid betaine transport
proW	is involved in	modified amino acid transport
proW	is involved in	carnitine transport
proW	has	quaternary ammonium group transport
proW	has	organic cation transport
proW	has	quaternary ammonium group transmembrane transporter activity
proW	has	ion transmembrane transporter activity
proW	has	cation transmembrane transporter activity
proW	has	ion transport
proW	has	cation transport
proW	has	cation transmembrane transport
proW	has	modified amino acid transmembrane transporter activity
proW	has	carnitine transmembrane transporter activity
proW	has	organic cation transmembrane transporter activity
proW	has	ion transmembrane transport
proW	has	carnitine transmembrane transport
proW	has	amino-acid betaine transport
proW	has	modified amino acid transport
proW	has	carnitine transport
proW	is involved in	glycine betaine transport
fruB	is involved in	localization
fruB	is involved in	establishment of localization
fruB	is involved in	carbohydrate transport
fruB	is involved in	phosphoenolpyruvate-dependent sugar phosphotransferase system
fruB	is involved in	transport
fruB	is involved in	organic substance transport
fruB	has	transmembrane transport
fruB	has	transmembrane transporter activity
fruB	has	carbohydrate transmembrane transporter activity
fruB	has	active transmembrane transporter activity
fruB	has	protein-phosphocysteine-sugar phosphotransferase activity
fruB	has	carbohydrate transport
fruB	has	transport
fruB	has	cellular process
fruB	has	transporter activity
fruB	has	localization
fruB	has	establishment of localization
fruB	has	catalytic activity
fruB	has	transferase activity, transferring phosphorus-containing groups
fruB	has	transferase activity
fruB	has	phosphotransferase activity, alcohol group as acceptor
fruB	has	carbohydrate transmembrane transport
fruB	has	organic substance transport
fruB	is part of	biological entity
fruB	is part of	anatomical entity
fruB	is part of	membrane
fruB	is part of	cellular anatomical entity
fruB	is part of	plasma membrane
fruB	is part of	cell periphery
der	has	ribosome binding
der	has	ribonucleoprotein complex binding
der	has	binding
der	has	protein-containing complex binding
der	is involved in	protein-containing complex organization
der	is involved in	ribonucleoprotein complex subunit organization
der	is involved in	organelle assembly
der	is involved in	protein-containing complex assembly
der	is involved in	cellular component assembly
der	is involved in	ribonucleoprotein complex assembly
der	is involved in	ribosome biogenesis
der	is involved in	ribonucleoprotein complex biogenesis
der	is involved in	ribosome assembly
der	is involved in	ribosomal large subunit assembly
der	is involved in	organelle organization
der	is involved in	cellular process
der	is involved in	cellular component biogenesis
der	is involved in	ribosomal large subunit biogenesis
der	is involved in	cellular component organization
der	is involved in	cellular component organization or biogenesis
der	is involved in	non-membrane-bounded organelle assembly
phrB	is involved in	response to abiotic stimulus
phrB	is involved in	response to radiation
phrB	is involved in	response to light stimulus
phrB	is involved in	response to stimulus
phrB	has	FAD binding
phrB	has	nucleotide binding
phrB	has	heterocyclic compound binding
phrB	has	organic cyclic compound binding
phrB	has	flavin adenine dinucleotide binding
phrB	has	nucleoside phosphate binding
phrB	has	ion binding
phrB	has	small molecule binding
phrB	has	anion binding
phrB	has	binding
phrB	has	nucleic acid binding
phrB	has	DNA binding
phrB	has	catalytic activity, acting on DNA
phrB	has	catalytic activity
phrB	has	DNA photolyase activity
phrB	has	deoxyribodipyrimidine photo-lyase activity
phrB	has	lyase activity
phrB	has	carbon-carbon lyase activity
phrB	has	catalytic activity, acting on a nucleic acid
manA	has	catalytic activity
manA	has	intramolecular oxidoreductase activity
manA	has	mannose-6-phosphate isomerase activity
manA	has	intramolecular oxidoreductase activity, interconverting aldoses and ketoses
manA	has	isomerase activity
manA	is involved in	organic cyclic compound metabolic process
manA	is involved in	GDP-mannose biosynthetic process
manA	is involved in	organic cyclic compound biosynthetic process
manA	is involved in	biosynthetic process
manA	is involved in	primary metabolic process
manA	is involved in	cellular metabolic process
manA	is involved in	small molecule metabolic process
manA	is involved in	heterocycle metabolic process
manA	is involved in	heterocycle biosynthetic process
manA	is involved in	cellular nitrogen compound metabolic process
manA	is involved in	nucleobase-containing small molecule metabolic process
manA	is involved in	metabolic process
manA	is involved in	organic substance biosynthetic process
manA	is involved in	nucleotide-sugar biosynthetic process
manA	is involved in	carbohydrate derivative metabolic process
manA	is involved in	nucleotide-sugar metabolic process
manA	is involved in	carbohydrate derivative biosynthetic process
manA	is involved in	cellular biosynthetic process
manA	is involved in	nucleobase-containing compound metabolic process
manA	is involved in	cellular process
manA	is involved in	cellular aromatic compound metabolic process
manA	is involved in	cellular nitrogen compound biosynthetic process
manA	is involved in	nitrogen compound metabolic process
manA	is involved in	nucleobase-containing compound biosynthetic process
manA	is involved in	GDP-mannose metabolic process
manA	is involved in	organic substance metabolic process
manA	is involved in	aromatic compound biosynthetic process
manA	is part of	material anatomical entity
manA	is part of	cell
manA	is part of	connected anatomical structure
manA	is part of	cytoplasm
manA	is part of	biological entity
manA	is part of	anatomical entity
manA	is part of	cytosol
manA	is part of	cellular anatomical entity
manA	is part of	intracellular anatomical structure
putA	has	oxidoreductase activity, acting on the CH-NH group of donors
putA	has	1-pyrroline-5-carboxylate dehydrogenase activity
putA	has	oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor
putA	has	catalytic activity
putA	has	oxidoreductase activity
putA	is involved in	dicarboxylic acid metabolic process
putA	is involved in	organic acid metabolic process
putA	is involved in	proline metabolic process
putA	is involved in	catabolic process
putA	is involved in	organonitrogen compound catabolic process
putA	is involved in	organonitrogen compound metabolic process
putA	is involved in	cellular amino acid metabolic process
putA	is involved in	proline catabolic process
putA	is involved in	primary metabolic process
putA	is involved in	cellular metabolic process
putA	is involved in	small molecule metabolic process
putA	is involved in	glutamate metabolic process
putA	is involved in	small molecule catabolic process
putA	is involved in	organic acid catabolic process
putA	is involved in	proline catabolic process to glutamate
putA	is involved in	glutamine family amino acid metabolic process
putA	is involved in	cellular amino acid catabolic process
putA	is involved in	metabolic process
putA	is involved in	glutamine family amino acid catabolic process
putA	is involved in	organic substance catabolic process
putA	is involved in	cellular catabolic process
putA	is involved in	cellular process
putA	is involved in	oxoacid metabolic process
putA	is involved in	alpha-amino acid catabolic process
putA	is involved in	carboxylic acid catabolic process
putA	is involved in	alpha-amino acid metabolic process
putA	is involved in	nitrogen compound metabolic process
putA	is involved in	carboxylic acid metabolic process
putA	is involved in	organic substance metabolic process
putA	is part of	cytoplasmic side of membrane
putA	is part of	side of membrane
putA	is part of	biological entity
putA	is part of	anatomical entity
putA	is part of	membrane
putA	is part of	cellular anatomical entity
putA	is part of	plasma membrane
putA	is part of	cytoplasmic side of plasma membrane
putA	is part of	cell periphery
putP	has	active transmembrane transporter activity
putP	has	ion transmembrane transporter activity
putP	has	solute:cation symporter activity
putP	has	cation transmembrane transporter activity
putP	has	symporter activity
putP	has	solute:sodium symporter activity
putP	has	amino acid transmembrane transporter activity
putP	has	metal ion transmembrane transporter activity
putP	has	proline:sodium symporter activity
putP	has	secondary active transmembrane transporter activity
putP	has	organic acid transmembrane transport
putP	has	amino acid transport
putP	has	inorganic ion transmembrane transport
putP	has	amino acid transmembrane transport
putP	has	transporter activity
putP	has	sodium ion transport
putP	has	inorganic cation transmembrane transporter activity
putP	has	ion transport
putP	has	cation transport
putP	has	cation transmembrane transport
putP	has	organic acid transport
putP	has	metal ion transport
putP	has	nitrogen compound transport
putP	has	transmembrane transport
putP	has	transmembrane transporter activity
putP	has	carboxylic acid transmembrane transport
putP	has	ion transmembrane transport
putP	has	amino acid:sodium symporter activity
putP	has	active ion transmembrane transporter activity
putP	has	organic acid:sodium symporter activity
putP	has	organic acid transmembrane transporter activity
putP	has	sodium ion transmembrane transporter activity
putP	has	transport
putP	has	carboxylic acid transmembrane transporter activity
putP	has	cellular process
putP	has	inorganic cation transmembrane transport
putP	has	localization
putP	has	establishment of localization
putP	has	amino acid:cation symporter activity
putP	has	sodium ion transmembrane transport
putP	has	inorganic molecular entity transmembrane transporter activity
putP	has	organic substance transport
nei	is involved in	nucleic acid metabolic process
nei	is involved in	DNA repair
nei	is involved in	organic cyclic compound metabolic process
nei	is involved in	base-excision repair
nei	is involved in	metabolic process
